model,dataset,category,seed,condition,ctype,severity,rescue,image_index,is_anomalous,anomaly_score,experiment
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,22,1,0.9119723439216614,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,23,1,0.8702315092086792,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,24,1,0.9279395341873169,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,25,1,0.7939068675041199,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,26,1,0.9697732329368591,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,27,1,0.8351254463195801,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,28,1,0.7656345367431641,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,29,1,0.868342399597168,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,30,1,0.9471002817153931,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,31,1,0.8844688534736633,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,32,1,0.8976658582687378,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,33,1,0.9239081144332886,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,34,1,0.7611034512519836,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,35,1,0.819299042224884,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,36,1,0.8947850465774536,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,37,1,0.9978461265563965,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,38,1,0.9673454165458679,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,39,1,0.9407103657722473,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,40,1,0.9726500511169434,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,41,1,0.8938897848129272,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,42,1,0.8196265697479248,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,43,1,0.7137681841850281,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,44,1,0.6939052939414978,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,45,1,0.6744887828826904,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,46,1,0.6888657808303833,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,47,1,0.9381619691848755,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,48,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,49,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,50,1,0.8253858089447021,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,51,1,0.842162013053894,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,52,1,0.8771830797195435,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,53,1,0.6938042640686035,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,54,1,0.7046300768852234,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,55,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,56,1,0.9921492338180542,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,57,1,0.9481719732284546,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,58,1,0.7109144330024719,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,59,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,60,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,61,1,0.6862673759460449,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,62,1,0.7230108976364136,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,63,0,0.6807560324668884,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,64,0,0.6881372332572937,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,65,0,0.7090171575546265,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,66,0,0.6769781112670898,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,67,0,0.6871180534362793,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,68,0,0.7020773887634277,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,69,0,0.6805616021156311,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,70,0,0.6923919320106506,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,71,0,0.6887032389640808,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,72,0,0.679875373840332,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,73,0,0.7156792879104614,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,74,0,0.6863405704498291,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,75,0,0.7006592750549316,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,76,0,0.7079185247421265,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,77,0,0.6822407245635986,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,78,0,0.728112518787384,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,79,0,0.6675266027450562,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,80,0,0.6826164126396179,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,81,0,0.6809495091438293,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,low_light,moderate,Retinex,82,0,0.6786049008369446,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,0,1,0.9323381781578064,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,1,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,2,1,0.9291331768035889,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,3,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,4,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,5,1,0.9295595288276672,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,6,1,0.9556667804718018,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,7,1,0.9263156056404114,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,8,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,9,1,0.9966095089912415,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,10,1,0.9369300007820129,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,11,1,0.9094741940498352,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,12,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,13,1,0.9156328439712524,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,14,1,0.95963454246521,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,15,1,0.9268112182617188,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,16,1,0.9651509523391724,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,17,1,0.9283246397972107,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,18,1,0.9596322774887085,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,19,1,0.8645966053009033,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,20,1,0.9360486268997192,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,21,1,0.9649640321731567,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,22,1,0.9240992665290833,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,23,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,24,1,0.9625445604324341,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,25,1,0.9003121852874756,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,26,1,0.9134194850921631,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,27,1,0.9189788103103638,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,28,1,0.860525369644165,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,29,1,0.917059063911438,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,30,1,0.9465368986129761,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,31,1,0.9595068693161011,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,32,1,0.9997798204421997,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,33,1,0.8806756734848022,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,34,1,0.8993799686431885,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,35,1,0.8501940369606018,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,36,1,0.8408686518669128,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,37,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,38,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,39,1,0.9916905164718628,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,40,1,0.9727573990821838,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,41,1,0.9094704389572144,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,42,1,0.9314419031143188,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,43,1,0.887107253074646,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,44,1,0.9141896963119507,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,45,1,0.764726996421814,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,46,1,0.8343091607093811,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,47,1,0.9299378395080566,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,48,1,0.7876501083374023,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,49,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,50,1,0.8482799530029297,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,51,1,0.8283493518829346,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,52,1,0.8718373775482178,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,53,1,0.8125842809677124,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,54,1,0.8049654364585876,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,55,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,56,1,0.90572190284729,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,57,1,0.9609360694885254,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,58,1,0.7830328941345215,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,59,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,60,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,61,1,0.7866330146789551,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,62,1,0.802806556224823,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,63,0,0.8156291246414185,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,64,0,0.7684990167617798,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,65,0,0.8162537813186646,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,66,0,0.7760072946548462,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,67,0,0.8141058087348938,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,68,0,0.7821553349494934,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,69,0,0.898124098777771,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,70,0,0.8051332831382751,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,71,0,0.7510391473770142,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,72,0,0.7985771894454956,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,73,0,0.8456521034240723,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,74,0,0.8302569389343262,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,75,0,0.8208081722259521,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,76,0,0.8039655089378357,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,77,0,0.7941749095916748,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,78,0,0.8663841485977173,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,79,0,0.8177708983421326,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,80,0,0.8660216331481934,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,81,0,0.8645747900009155,feature_space
PatchCore,MVTec-AD,bottle,42,degraded,gaussian_blur,moderate,none,82,0,0.8224081993103027,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,0,1,0.9521721601486206,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,1,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,2,1,0.9710285663604736,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,3,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,4,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,5,1,0.9941806793212891,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,6,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,7,1,0.9417381882667542,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,8,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,9,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,10,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,11,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,12,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,13,1,0.9404932260513306,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,14,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,15,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,16,1,0.9769597053527832,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,17,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,18,1,0.9897117614746094,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,19,1,0.9253029823303223,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,20,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,21,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,22,1,0.9856880903244019,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,23,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,24,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,25,1,0.8517159819602966,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,26,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,27,1,0.9744497537612915,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,28,1,0.9088186025619507,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,29,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,30,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,31,1,0.9879117012023926,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,32,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,33,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,34,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,35,1,0.9441310167312622,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,36,1,0.9738878011703491,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,37,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,38,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,39,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,40,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,41,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,42,1,0.893097460269928,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,43,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,44,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,45,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,46,1,0.9706028699874878,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,47,1,0.9455570578575134,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,48,1,0.9019903540611267,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,49,1,1.0,feature_space
PatchCore,MVTec-AD,bottle,42,rescued,gaussian_blur,moderate,Wiener,50,1,0.9107319116592407,feature_space
